node_pair,network_relation,eyes,bands,city,contrast
L-mPFC→R-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.024408061227723724
L-mPFC→L-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.24240657024316195
L-mPFC→R-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.08775806279638987
L-mPFC→L-IFG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.031890949336081484
L-mPFC→R-IFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.08057721039328188
L-mPFC→R-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.05896485740279059
L-mPFC→L-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.012179902221761425
L-mPFC→R-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.08160864136144268
L-mPFC→L-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.1361695802700751
L-mPFC→R-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.0019181648411770525
L-mPFC→L-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.10999698298901908
L-mPFC→R-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.32991171494157817
L-mPFC→L-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.011614740005154138
L-mPFC→R-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.11149908465884081
L-mPFC→L-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.06664543173566118
L-mPFC→R-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.07079315355317017
L-mPFC→L-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.08070257010746415
L-mPFC→R-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.06592257910719772
L-mPFC→L-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.02905932629027116
L-mPFC→R-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.08989442605526962
R-mPFC→L-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.05435199743997891
R-mPFC→R-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.08345929294336217
R-mPFC→L-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.07123466152736099
R-mPFC→R-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.01175717714529259
R-mPFC→L-IFG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.11433514058293189
R-mPFC→R-IFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.02735915425116163
R-mPFC→L-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.03982957539102928
R-mPFC→L-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.015512395036912948
R-mPFC→R-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.04068780336696587
R-mPFC→L-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.06414590908808376
R-mPFC→R-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.06022788905511176
R-mPFC→L-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.09484448377020158
R-mPFC→R-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.00697960668834072
R-mPFC→L-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.06636828462179532
R-mPFC→R-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.06250167432204494
R-mPFC→L-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.10506122093181951
R-mPFC→R-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.011281741845027598
R-mPFC→L-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.14661891498835464
R-mPFC→R-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.09779537325340877
R-mPFC→L-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.07597457088875928
R-mPFC→R-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.03319673546906143
L-aSTG→L-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.22819075308933534
L-aSTG→R-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.2660609419394209
L-aSTG→L-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.3170613881676021
L-aSTG→R-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.20863440384806173
L-aSTG→L-IFG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.05548622123246871
L-aSTG→R-IFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.08813860816427811
L-aSTG→L-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.14640062784219557
L-aSTG→R-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.14073116638163677
L-aSTG→R-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.1490413316388882
L-aSTG→L-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.08098792374845984
L-aSTG→R-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.15242957368504334
L-aSTG→L-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.19157282760270866
L-aSTG→R-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.09107632003455925
L-aSTG→L-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.19096790090986923
L-aSTG→R-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.12600767129469637
L-aSTG→L-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.14584597047813996
L-aSTG→R-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.20747959668163393
L-aSTG→L-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.1135225273155902
L-aSTG→R-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.10230212486277615
L-aSTG→L-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.01030043297921674
L-aSTG→R-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.14656266077858723
R-aSTG→L-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.00365598445579752
R-aSTG→R-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.045775782988259905
R-aSTG→L-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.07183276715080786
R-aSTG→R-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.0865245231060998
R-aSTG→L-IFG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.019865120745632285
R-aSTG→R-IFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.028915513423125844
R-aSTG→L-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.15334796914796628
R-aSTG→R-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.09993422779413003
R-aSTG→L-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.027725317338551964
R-aSTG→L-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.04277591766121833
R-aSTG→R-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.04398298024524959
R-aSTG→L-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.020423041640915962
R-aSTG→R-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.030588764516074906
R-aSTG→L-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.10781506132187714
R-aSTG→R-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.13997113997114
R-aSTG→L-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.21616449031779875
R-aSTG→R-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.12298175657895413
R-aSTG→L-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.18521586039865162
R-aSTG→R-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.021824931449222845
R-aSTG→L-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.07698327572427374
R-aSTG→R-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.05493093958591189
L-PREC→L-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.012691959575656046
L-PREC→R-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.09766623117662743
L-PREC→L-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.06439114688216399
L-PREC→R-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.013090426004981889
L-PREC→L-IFG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.09910486480898839
L-PREC→R-IFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.04401154401154401
L-PREC→L-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.05403480962971383
L-PREC→R-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.0
L-PREC→L-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.16897573362337148
L-PREC→R-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.0061067775324411344
L-PREC→R-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.2241980686484703
L-PREC→L-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.06267761055315588
L-PREC→R-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.2718521375403472
L-PREC→L-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.009871524114399148
L-PREC→R-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.11516849390252717
L-PREC→L-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.03868995257383012
L-PREC→R-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.017593192098099834
L-PREC→L-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.019037939363484073
L-PREC→R-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.15483883857556965
L-PREC→L-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.05743055866342333
L-PREC→R-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.06474557872650523
R-PREC→L-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.20459310070429199
R-PREC→R-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.13467579327501697
R-PREC→L-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.06501027362691196
R-PREC→R-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.04019120532291082
R-PREC→L-IFG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.04868914960999081
R-PREC→R-IFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.04415578597287053
R-PREC→L-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.008289836460214186
R-PREC→R-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.03572608677637779
R-PREC→L-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.02351435429058518
R-PREC→R-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.008796596049049917
R-PREC→L-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.23998473349508992
R-PREC→L-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.18037518037518038
R-PREC→R-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.09577702286774381
R-PREC→L-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.07766767201250709
R-PREC→R-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.03783809662147781
R-PREC→L-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.10506122093181951
R-PREC→R-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.01960937117200488
R-PREC→L-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.14634427608047496
R-PREC→R-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.12359700230961382
R-PREC→L-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.03053600779978911
R-PREC→R-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.0957570398790657
L-ANG→L-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.09613221312915705
L-ANG→R-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.07293345477503921
L-ANG→L-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.18433195068520197
L-ANG→R-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.037738828510432636
L-ANG→L-IFG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.14942470672007183
L-ANG→R-IFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.09851445688027206
L-ANG→L-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.06040818934306107
L-ANG→R-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.06824621421423652
L-ANG→L-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.0853464446849387
L-ANG→R-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.02184935830892866
L-ANG→L-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.1155057686339849
L-ANG→R-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.004064763590151496
L-ANG→R-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.1501881883119299
L-ANG→L-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.26154190063931887
L-ANG→R-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.07502573157270552
L-ANG→L-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.15924723912305933
L-ANG→R-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.0657187993951983
L-ANG→L-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.02272058351053612
L-ANG→R-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.10173160173160174
L-ANG→L-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.05604037078143282
L-ANG→R-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.12898985532093274
R-ANG→L-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.07520282298504513
R-ANG→R-ACC,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.028445455451241625
R-ANG→L-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.11443327109723135
R-ANG→R-INS,DMN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.02326859255536942
R-ANG→L-IFG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.013467211594252779
R-ANG→R-IFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.07237388032531097
R-ANG→L-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.0006915986556054464
R-ANG→R-mPFC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.1761397555732315
R-ANG→L-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.16629414793675
R-ANG→R-aSTG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.06672924475710279
R-ANG→L-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.11985915195746999
R-ANG→R-PREC,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.17633158901038776
R-ANG→L-ANG,DMN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.05904854314403141
R-ANG→L-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.07745904942781
R-ANG→R-SFG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.06858611765698348
R-ANG→L-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.05217805603325264
R-ANG→R-pSTG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.09671740696700712
R-ANG→L-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.13340173237880057
R-ANG→R-ITG,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.04559859041860271
R-ANG→L-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.11698348883539011
R-ANG→R-SUP,DMN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.1264460314121641
L-SFG→L-ACC,CEN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.11724058504797653
L-SFG→R-ACC,CEN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.0914818504783086
L-SFG→L-INS,CEN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.05854416007276512
L-SFG→R-INS,CEN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.006089951110880712
L-SFG→L-IFG,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.2082854965875696
L-SFG→R-IFG,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.019831134201073384
L-SFG→L-mPFC,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.10568385334393891
L-SFG→R-mPFC,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.02235619974583323
L-SFG→L-aSTG,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.06353645792661941
L-SFG→R-aSTG,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.00432070890230616
L-SFG→L-PREC,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.1882564298206434
L-SFG→R-PREC,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.00610583264562581
L-SFG→L-ANG,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.0
L-SFG→R-ANG,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.08933817705425585
L-SFG→R-SFG,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.09181491600142741
L-SFG→L-pSTG,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.015315346661268157
L-SFG→R-pSTG,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.0745206658194441
L-SFG→L-ITG,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.09119509983320144
L-SFG→R-ITG,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.023706292499958054
L-SFG→L-SUP,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.06850805270875739
L-SFG→R-SUP,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.010269652534366916
R-SFG→L-ACC,CEN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.07278732689269608
R-SFG→R-ACC,CEN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.20240859396188088
R-SFG→L-INS,CEN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.14377892153445754
R-SFG→R-INS,CEN→SN,eyes open,alpha,"merged(Kraków,Warszawa)",0.07538425346099367
R-SFG→L-IFG,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.038886380120755445
R-SFG→R-IFG,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.0029912600092888804
R-SFG→L-mPFC,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.002029983703626904
R-SFG→R-mPFC,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.1601180465123703
R-SFG→L-aSTG,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.0028204354612568995
R-SFG→R-aSTG,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.2089874977768744
R-SFG→L-PREC,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.10636425839165735
R-SFG→R-PREC,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.16392656411403303
R-SFG→L-ANG,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",0.16746291103128635
R-SFG→R-ANG,CEN→DMN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.013752724816303654
R-SFG→L-SFG,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",-0.004489070531417593
R-SFG→L-pSTG,CEN→CEN,eyes open,alpha,"merged(Kraków,Warszawa)",0.23071877799696044
