node_pair,network_relation,city,eyes,bands,contrast
R-PREC→L-ITG,DMN→CEN,Warszawa,eyes closed,theta,-0.19805999108741032
R-PREC→R-ITG,DMN→CEN,Warszawa,eyes closed,theta,-0.03590790009701611
R-PREC→L-SUP,DMN→CEN,Warszawa,eyes closed,theta,-0.15195245725612794
R-PREC→R-SUP,DMN→CEN,Warszawa,eyes closed,theta,-0.09956281390536284
L-ANG→L-ACC,DMN→SN,Warszawa,eyes closed,theta,-0.029625537928794753
L-ANG→R-ACC,DMN→SN,Warszawa,eyes closed,theta,-0.1127005720988982
L-ANG→L-INS,DMN→SN,Warszawa,eyes closed,theta,-0.09520985394955862
L-ANG→R-INS,DMN→SN,Warszawa,eyes closed,theta,-0.017332709462124497
L-ANG→L-IFG,DMN→DMN,Warszawa,eyes closed,theta,-0.17661684621605536
L-ANG→R-IFG,DMN→CEN,Warszawa,eyes closed,theta,-0.059491990304355494
L-ANG→L-mPFC,DMN→DMN,Warszawa,eyes closed,theta,-0.06107801951481119
L-ANG→R-mPFC,DMN→DMN,Warszawa,eyes closed,theta,0.0399137472425709
L-ANG→L-aSTG,DMN→DMN,Warszawa,eyes closed,theta,-0.3503004060408289
L-ANG→R-aSTG,DMN→DMN,Warszawa,eyes closed,theta,-0.23801946297346677
L-ANG→L-PREC,DMN→DMN,Warszawa,eyes closed,theta,-0.010957823306917107
L-ANG→R-PREC,DMN→DMN,Warszawa,eyes closed,theta,-0.2640726137846249
L-ANG→R-ANG,DMN→DMN,Warszawa,eyes closed,theta,-0.3072788430928836
L-ANG→L-SFG,DMN→CEN,Warszawa,eyes closed,theta,-0.14886628953921086
L-ANG→R-SFG,DMN→CEN,Warszawa,eyes closed,theta,-0.026144274909785523
L-ANG→L-pSTG,DMN→CEN,Warszawa,eyes closed,theta,0.03734557583657156
L-ANG→R-pSTG,DMN→CEN,Warszawa,eyes closed,theta,-0.07436498788044436
L-ANG→L-ITG,DMN→CEN,Warszawa,eyes closed,theta,0.05892698600205369
L-ANG→R-ITG,DMN→CEN,Warszawa,eyes closed,theta,-0.15442126601553285
L-ANG→L-SUP,DMN→CEN,Warszawa,eyes closed,theta,-0.016805509126457206
L-ANG→R-SUP,DMN→CEN,Warszawa,eyes closed,theta,-0.14781635309132887
R-ANG→L-ACC,DMN→SN,Warszawa,eyes closed,theta,0.1379335883171443
R-ANG→R-ACC,DMN→SN,Warszawa,eyes closed,theta,-0.03180279799908339
R-ANG→L-INS,DMN→SN,Warszawa,eyes closed,theta,-0.008408409924953906
R-ANG→R-INS,DMN→SN,Warszawa,eyes closed,theta,-0.026961992496638103
R-ANG→L-IFG,DMN→DMN,Warszawa,eyes closed,theta,-0.10903625613631837
R-ANG→R-IFG,DMN→CEN,Warszawa,eyes closed,theta,0.09295623485055544
R-ANG→L-mPFC,DMN→DMN,Warszawa,eyes closed,theta,-0.07296947040062485
R-ANG→R-mPFC,DMN→DMN,Warszawa,eyes closed,theta,-0.29505210556611366
R-ANG→L-aSTG,DMN→DMN,Warszawa,eyes closed,theta,-0.043161223420490544
R-ANG→R-aSTG,DMN→DMN,Warszawa,eyes closed,theta,-0.085202864568461
R-ANG→L-PREC,DMN→DMN,Warszawa,eyes closed,theta,0.036484735200312424
R-ANG→R-PREC,DMN→DMN,Warszawa,eyes closed,theta,-0.19507511025893062
R-ANG→L-ANG,DMN→DMN,Warszawa,eyes closed,theta,-0.03413183443474743
R-ANG→L-SFG,DMN→CEN,Warszawa,eyes closed,theta,-0.19232971555834355
R-ANG→R-SFG,DMN→CEN,Warszawa,eyes closed,theta,-0.06506936439538882
R-ANG→L-pSTG,DMN→CEN,Warszawa,eyes closed,theta,-0.26051600669361896
R-ANG→R-pSTG,DMN→CEN,Warszawa,eyes closed,theta,-0.05725983343138682
R-ANG→L-ITG,DMN→CEN,Warszawa,eyes closed,theta,-0.3251478831010288
R-ANG→R-ITG,DMN→CEN,Warszawa,eyes closed,theta,0.03928465733470246
R-ANG→L-SUP,DMN→CEN,Warszawa,eyes closed,theta,-0.09481535954756656
R-ANG→R-SUP,DMN→CEN,Warszawa,eyes closed,theta,-0.25074020703666333
L-SFG→L-ACC,CEN→SN,Warszawa,eyes closed,theta,-0.14390996129551617
L-SFG→R-ACC,CEN→SN,Warszawa,eyes closed,theta,-0.019111051771592225
L-SFG→L-INS,CEN→SN,Warszawa,eyes closed,theta,-0.12816542387953211
L-SFG→R-INS,CEN→SN,Warszawa,eyes closed,theta,0.050834329806355535
L-SFG→L-IFG,CEN→DMN,Warszawa,eyes closed,theta,-0.29461162354203047
L-SFG→R-IFG,CEN→CEN,Warszawa,eyes closed,theta,0.006970714806775237
L-SFG→L-mPFC,CEN→DMN,Warszawa,eyes closed,theta,0.06766649524509584
L-SFG→R-mPFC,CEN→DMN,Warszawa,eyes closed,theta,0.19979883072565788
L-SFG→L-aSTG,CEN→DMN,Warszawa,eyes closed,theta,-0.14865552968270698
L-SFG→R-aSTG,CEN→DMN,Warszawa,eyes closed,theta,-0.14334274864330684
L-SFG→L-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.0038258335486427496
L-SFG→R-PREC,CEN→DMN,Warszawa,eyes closed,theta,-0.2732362890476079
L-SFG→L-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.12350916078071092
L-SFG→R-ANG,CEN→DMN,Warszawa,eyes closed,theta,-0.212934043822794
L-SFG→R-SFG,CEN→CEN,Warszawa,eyes closed,theta,-0.27102946148803514
L-SFG→L-pSTG,CEN→CEN,Warszawa,eyes closed,theta,-0.18160171720854315
L-SFG→R-pSTG,CEN→CEN,Warszawa,eyes closed,theta,0.09080085860427158
L-SFG→L-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.2894730052691806
L-SFG→R-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.11292894228668131
L-SFG→L-SUP,CEN→CEN,Warszawa,eyes closed,theta,-0.15846089618050946
L-SFG→R-SUP,CEN→CEN,Warszawa,eyes closed,theta,-0.11790213696500118
R-SFG→L-ACC,CEN→SN,Warszawa,eyes closed,theta,0.012198750911856664
R-SFG→R-ACC,CEN→SN,Warszawa,eyes closed,theta,0.1379335883171443
R-SFG→L-INS,CEN→SN,Warszawa,eyes closed,theta,0.19518001458970663
R-SFG→R-INS,CEN→SN,Warszawa,eyes closed,theta,0.20968570698276368
R-SFG→L-IFG,CEN→DMN,Warszawa,eyes closed,theta,0.16858549683206528
R-SFG→R-IFG,CEN→CEN,Warszawa,eyes closed,theta,-0.02230949636413331
R-SFG→L-mPFC,CEN→DMN,Warszawa,eyes closed,theta,0.012681171125357805
R-SFG→R-mPFC,CEN→DMN,Warszawa,eyes closed,theta,0.3661366616406446
R-SFG→L-aSTG,CEN→DMN,Warszawa,eyes closed,theta,-0.015636315085848184
R-SFG→R-aSTG,CEN→DMN,Warszawa,eyes closed,theta,0.13943435227583317
R-SFG→L-PREC,CEN→DMN,Warszawa,eyes closed,theta,-0.06775736537200878
R-SFG→R-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.18481297781055284
R-SFG→L-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.027796181205389257
R-SFG→R-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.04879500364742666
R-SFG→L-SFG,CEN→CEN,Warszawa,eyes closed,theta,-0.007586185366327228
R-SFG→L-pSTG,CEN→CEN,Warszawa,eyes closed,theta,-0.02258578845733626
R-SFG→R-pSTG,CEN→CEN,Warszawa,eyes closed,theta,0.1442015724583777
R-SFG→L-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.030813705710443545
R-SFG→R-ITG,CEN→CEN,Warszawa,eyes closed,theta,0.09524877182166408
R-SFG→L-SUP,CEN→CEN,Warszawa,eyes closed,theta,0.07655843046497171
R-SFG→R-SUP,CEN→CEN,Warszawa,eyes closed,theta,0.13823700633207847
L-pSTG→L-ACC,CEN→SN,Warszawa,eyes closed,theta,0.014792645839753928
L-pSTG→R-ACC,CEN→SN,Warszawa,eyes closed,theta,0.19081747399062454
L-pSTG→L-INS,CEN→SN,Warszawa,eyes closed,theta,0.1963226227445383
L-pSTG→R-INS,CEN→SN,Warszawa,eyes closed,theta,0.25387178834255525
L-pSTG→L-IFG,CEN→DMN,Warszawa,eyes closed,theta,-0.05356166968099849
L-pSTG→R-IFG,CEN→CEN,Warszawa,eyes closed,theta,0.04447388992862281
L-pSTG→L-mPFC,CEN→DMN,Warszawa,eyes closed,theta,0.19457326843772482
L-pSTG→R-mPFC,CEN→DMN,Warszawa,eyes closed,theta,0.1624224185850222
L-pSTG→L-aSTG,CEN→DMN,Warszawa,eyes closed,theta,0.2509818340964997
L-pSTG→R-aSTG,CEN→DMN,Warszawa,eyes closed,theta,0.12631579264168102
L-pSTG→L-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.1171644184354983
L-pSTG→R-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.3641519472296651
L-pSTG→L-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.1963226227445383
L-pSTG→R-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.07123210205775284
L-pSTG→L-SFG,CEN→CEN,Warszawa,eyes closed,theta,0.10302351882122922
L-pSTG→R-SFG,CEN→CEN,Warszawa,eyes closed,theta,-0.07782930737508992
L-pSTG→R-pSTG,CEN→CEN,Warszawa,eyes closed,theta,0.18066400328856663
L-pSTG→L-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.19678027908966708
L-pSTG→R-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.161441470559115
L-pSTG→L-SUP,CEN→CEN,Warszawa,eyes closed,theta,0.1352385000508704
L-pSTG→R-SUP,CEN→CEN,Warszawa,eyes closed,theta,0.0037182493940222184
R-pSTG→L-ACC,CEN→SN,Warszawa,eyes closed,theta,-0.10498034371958752
R-pSTG→R-ACC,CEN→SN,Warszawa,eyes closed,theta,0.09880267862690045
R-pSTG→L-INS,CEN→SN,Warszawa,eyes closed,theta,-0.04583210022381954
R-pSTG→R-INS,CEN→SN,Warszawa,eyes closed,theta,0.02377719586004589
R-pSTG→L-IFG,CEN→DMN,Warszawa,eyes closed,theta,-0.3251959768009235
R-pSTG→R-IFG,CEN→CEN,Warszawa,eyes closed,theta,-0.047087095579741875
R-pSTG→L-mPFC,CEN→DMN,Warszawa,eyes closed,theta,-0.15394127668259303
R-pSTG→R-mPFC,CEN→DMN,Warszawa,eyes closed,theta,-0.0017964123386709175
R-pSTG→L-aSTG,CEN→DMN,Warszawa,eyes closed,theta,-0.10804607950501617
R-pSTG→R-aSTG,CEN→DMN,Warszawa,eyes closed,theta,0.2848137656765929
R-pSTG→L-PREC,CEN→DMN,Warszawa,eyes closed,theta,-0.07834450930258059
R-pSTG→R-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.005900366396032288
R-pSTG→L-ANG,CEN→DMN,Warszawa,eyes closed,theta,-0.12830526669720718
R-pSTG→R-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.06970714806775237
R-pSTG→L-SFG,CEN→CEN,Warszawa,eyes closed,theta,-0.13030262571540152
R-pSTG→R-SFG,CEN→CEN,Warszawa,eyes closed,theta,-0.01867278791828578
R-pSTG→L-pSTG,CEN→CEN,Warszawa,eyes closed,theta,-0.31967577508845174
R-pSTG→L-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.26720230679174795
R-pSTG→R-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.10456072210162855
R-pSTG→L-SUP,CEN→CEN,Warszawa,eyes closed,theta,-0.0362451078613412
R-pSTG→R-SUP,CEN→CEN,Warszawa,eyes closed,theta,-0.16158555043657247
L-ITG→L-ACC,CEN→SN,Warszawa,eyes closed,theta,0.13823700633207847
L-ITG→R-ACC,CEN→SN,Warszawa,eyes closed,theta,-0.07334537675160319
L-ITG→L-INS,CEN→SN,Warszawa,eyes closed,theta,-0.11091252094144871
L-ITG→R-INS,CEN→SN,Warszawa,eyes closed,theta,0.0034747366857440405
L-ITG→L-IFG,CEN→DMN,Warszawa,eyes closed,theta,0.07544931822417852
L-ITG→R-IFG,CEN→CEN,Warszawa,eyes closed,theta,-0.10609152301391123
L-ITG→L-mPFC,CEN→DMN,Warszawa,eyes closed,theta,-0.0916170292722168
L-ITG→R-mPFC,CEN→DMN,Warszawa,eyes closed,theta,0.022955001291856496
L-ITG→L-aSTG,CEN→DMN,Warszawa,eyes closed,theta,-0.06775736537200878
L-ITG→R-aSTG,CEN→DMN,Warszawa,eyes closed,theta,-0.12230319730371274
L-ITG→L-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.22814436701120652
L-ITG→R-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.08976975024254027
L-ITG→L-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.33413269499279064
L-ITG→R-ANG,CEN→DMN,Warszawa,eyes closed,theta,-0.08034250452149774
L-ITG→L-SFG,CEN→CEN,Warszawa,eyes closed,theta,0.036010935890143925
L-ITG→R-SFG,CEN→CEN,Warszawa,eyes closed,theta,0.09811641810538897
L-ITG→L-pSTG,CEN→CEN,Warszawa,eyes closed,theta,-0.021072737128686746
L-ITG→R-pSTG,CEN→CEN,Warszawa,eyes closed,theta,-0.006528709108548383
L-ITG→R-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.18160171720854315
L-ITG→L-SUP,CEN→CEN,Warszawa,eyes closed,theta,0.03890823476593011
L-ITG→R-SUP,CEN→CEN,Warszawa,eyes closed,theta,-0.03961674580193108
R-ITG→L-ACC,CEN→SN,Warszawa,eyes closed,theta,-0.14191657475500247
R-ITG→R-ACC,CEN→SN,Warszawa,eyes closed,theta,-0.08860578548647303
R-ITG→L-INS,CEN→SN,Warszawa,eyes closed,theta,-0.16573348679936872
R-ITG→R-INS,CEN→SN,Warszawa,eyes closed,theta,0.14717462715808347
R-ITG→L-IFG,CEN→DMN,Warszawa,eyes closed,theta,0.15762407372257686
R-ITG→R-IFG,CEN→CEN,Warszawa,eyes closed,theta,0.1657829133504848
R-ITG→L-mPFC,CEN→DMN,Warszawa,eyes closed,theta,-0.1597597885741242
R-ITG→R-mPFC,CEN→DMN,Warszawa,eyes closed,theta,-0.004214547425737349
R-ITG→L-aSTG,CEN→DMN,Warszawa,eyes closed,theta,-0.18443603231649183
R-ITG→R-aSTG,CEN→DMN,Warszawa,eyes closed,theta,-0.14155584129978174
R-ITG→L-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.32288294111823
R-ITG→R-PREC,CEN→DMN,Warszawa,eyes closed,theta,-0.015224961430146565
R-ITG→L-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.12373018782026045
R-ITG→R-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.18123858497615614
R-ITG→L-SFG,CEN→CEN,Warszawa,eyes closed,theta,0.14153969520125267
R-ITG→R-SFG,CEN→CEN,Warszawa,eyes closed,theta,0.19743435190493205
R-ITG→L-pSTG,CEN→CEN,Warszawa,eyes closed,theta,-0.30922366531229084
R-ITG→R-pSTG,CEN→CEN,Warszawa,eyes closed,theta,0.05907052365764869
R-ITG→L-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.0998503366584589
R-ITG→L-SUP,CEN→CEN,Warszawa,eyes closed,theta,-0.09080085860427158
R-ITG→R-SUP,CEN→CEN,Warszawa,eyes closed,theta,0.09862040976225396
L-SUP→L-ACC,CEN→SN,Warszawa,eyes closed,theta,0.22132019511511378
L-SUP→R-ACC,CEN→SN,Warszawa,eyes closed,theta,-0.039521071450760184
L-SUP→L-INS,CEN→SN,Warszawa,eyes closed,theta,-0.06490403035635517
L-SUP→R-INS,CEN→SN,Warszawa,eyes closed,theta,0.04927211769710962
L-SUP→L-IFG,CEN→DMN,Warszawa,eyes closed,theta,-0.09450701609832347
L-SUP→R-IFG,CEN→CEN,Warszawa,eyes closed,theta,-0.023353360402721925
L-SUP→L-mPFC,CEN→DMN,Warszawa,eyes closed,theta,0.08016322027791521
L-SUP→R-mPFC,CEN→DMN,Warszawa,eyes closed,theta,-0.10456072210162855
L-SUP→L-aSTG,CEN→DMN,Warszawa,eyes closed,theta,0.1348099624831905
L-SUP→R-aSTG,CEN→DMN,Warszawa,eyes closed,theta,0.03383324762254792
L-SUP→L-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.07038501105800858
L-SUP→R-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.16206911925752424
L-SUP→L-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.04632696867564876
L-SUP→R-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.012574886370696422
L-SUP→L-SFG,CEN→CEN,Warszawa,eyes closed,theta,0.07904214290152037
L-SUP→R-SFG,CEN→CEN,Warszawa,eyes closed,theta,0.051417478593995654
L-SUP→L-pSTG,CEN→CEN,Warszawa,eyes closed,theta,-0.15808428580304074
L-SUP→R-pSTG,CEN→CEN,Warszawa,eyes closed,theta,0.21018024362449733
L-SUP→L-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.06321821138606024
L-SUP→R-ITG,CEN→CEN,Warszawa,eyes closed,theta,0.005228036105081428
L-SUP→R-SUP,CEN→CEN,Warszawa,eyes closed,theta,0.004896531831411287
R-SUP→L-ACC,CEN→SN,Warszawa,eyes closed,theta,0.005900366396032288
R-SUP→R-ACC,CEN→SN,Warszawa,eyes closed,theta,-0.02694748864138534
R-SUP→L-INS,CEN→SN,Warszawa,eyes closed,theta,0.09826641259195248
R-SUP→R-INS,CEN→SN,Warszawa,eyes closed,theta,0.050742682390657344
R-SUP→L-IFG,CEN→DMN,Warszawa,eyes closed,theta,-0.015901398999541697
R-SUP→R-IFG,CEN→CEN,Warszawa,eyes closed,theta,0.16802551741099092
R-SUP→L-mPFC,CEN→DMN,Warszawa,eyes closed,theta,0.13635724566621607
R-SUP→R-mPFC,CEN→DMN,Warszawa,eyes closed,theta,0.07123210205775284
R-SUP→L-aSTG,CEN→DMN,Warszawa,eyes closed,theta,-0.2791592095084697
R-SUP→R-aSTG,CEN→DMN,Warszawa,eyes closed,theta,0.0575083971558957
R-SUP→L-PREC,CEN→DMN,Warszawa,eyes closed,theta,0.1424412129789169
R-SUP→R-PREC,CEN→DMN,Warszawa,eyes closed,theta,-0.005577374091033327
R-SUP→L-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.14191657475500247
R-SUP→R-ANG,CEN→DMN,Warszawa,eyes closed,theta,0.014387074473496849
R-SUP→L-SFG,CEN→CEN,Warszawa,eyes closed,theta,-0.08324104113399187
R-SUP→R-SFG,CEN→CEN,Warszawa,eyes closed,theta,0.09236197118977188
R-SUP→L-pSTG,CEN→CEN,Warszawa,eyes closed,theta,-0.19940176959247183
R-SUP→R-pSTG,CEN→CEN,Warszawa,eyes closed,theta,-0.009265393735129752
R-SUP→L-ITG,CEN→CEN,Warszawa,eyes closed,theta,-0.06856391363996016
R-SUP→R-ITG,CEN→CEN,Warszawa,eyes closed,theta,0.03961674580193108
R-SUP→L-SUP,CEN→CEN,Warszawa,eyes closed,theta,-0.025149772741392844
L-ACC→R-ACC,SN→SN,Warszawa,eyes open,alpha,0.11262023212245961
L-ACC→L-INS,SN→SN,Warszawa,eyes open,alpha,-0.043161223420490544
L-ACC→R-INS,SN→SN,Warszawa,eyes open,alpha,0.04973165962370072
L-ACC→L-IFG,SN→DMN,Warszawa,eyes open,alpha,-0.14730581177101523
L-ACC→R-IFG,SN→CEN,Warszawa,eyes open,alpha,-0.07018362291689512
L-ACC→L-mPFC,SN→DMN,Warszawa,eyes open,alpha,-0.06908931529765738
L-ACC→R-mPFC,SN→DMN,Warszawa,eyes open,alpha,0.30201145154407416
L-ACC→L-aSTG,SN→DMN,Warszawa,eyes open,alpha,0.04755439172009178
L-ACC→R-aSTG,SN→DMN,Warszawa,eyes open,alpha,0.04567488429043969
L-ACC→L-PREC,SN→DMN,Warszawa,eyes open,alpha,0.06300467739888232
L-ACC→R-PREC,SN→DMN,Warszawa,eyes open,alpha,0.19454117382965055
L-ACC→L-ANG,SN→DMN,Warszawa,eyes open,alpha,0.20414080033168847
L-ACC→R-ANG,SN→DMN,Warszawa,eyes open,alpha,0.3027215455120199
L-ACC→L-SFG,SN→CEN,Warszawa,eyes open,alpha,-0.05212105028616061
L-ACC→R-SFG,SN→CEN,Warszawa,eyes open,alpha,-0.006970714806775237
L-ACC→L-pSTG,SN→CEN,Warszawa,eyes open,alpha,-0.15988069814171163
L-ACC→R-pSTG,SN→CEN,Warszawa,eyes open,alpha,0.07991894377211294
L-ACC→L-ITG,SN→CEN,Warszawa,eyes open,alpha,-0.13964292452546037
L-ACC→R-ITG,SN→CEN,Warszawa,eyes open,alpha,0.14568060428285495
L-ACC→L-SUP,SN→CEN,Warszawa,eyes open,alpha,-0.10239550330424228
L-ACC→R-SUP,SN→CEN,Warszawa,eyes open,alpha,0.1941145978211241
R-ACC→L-ACC,SN→SN,Warszawa,eyes open,alpha,0.009272004336622168
R-ACC→L-INS,SN→SN,Warszawa,eyes open,alpha,0.08564503849757327
R-ACC→R-INS,SN→SN,Warszawa,eyes open,alpha,-0.10148536478131469
R-ACC→L-IFG,SN→DMN,Warszawa,eyes open,alpha,0.10804607950501617
R-ACC→R-IFG,SN→CEN,Warszawa,eyes open,alpha,0.043434208571800505
R-ACC→L-mPFC,SN→DMN,Warszawa,eyes open,alpha,0.3130854085109573
R-ACC→R-mPFC,SN→DMN,Warszawa,eyes open,alpha,-0.0891291452045114
R-ACC→L-aSTG,SN→DMN,Warszawa,eyes open,alpha,-0.09667448424457767
R-ACC→R-aSTG,SN→DMN,Warszawa,eyes open,alpha,0.11327411561009759
R-ACC→L-PREC,SN→DMN,Warszawa,eyes open,alpha,0.06691926836262094
R-ACC→R-PREC,SN→DMN,Warszawa,eyes open,alpha,0.1396693219984958
R-ACC→L-ANG,SN→DMN,Warszawa,eyes open,alpha,0.2578754964339613
R-ACC→R-ANG,SN→DMN,Warszawa,eyes open,alpha,-0.029535261828824346
R-ACC→L-SFG,SN→CEN,Warszawa,eyes open,alpha,0.04583210022381954
R-ACC→R-SFG,SN→CEN,Warszawa,eyes open,alpha,-0.08331467174238535
R-ACC→L-pSTG,SN→CEN,Warszawa,eyes open,alpha,-0.10507867133990335
R-ACC→R-pSTG,SN→CEN,Warszawa,eyes open,alpha,0.09111501530379294
R-ACC→L-ITG,SN→CEN,Warszawa,eyes open,alpha,-0.09879124471801169
R-ACC→R-ITG,SN→CEN,Warszawa,eyes open,alpha,0.08744809193962744
R-ACC→L-SUP,SN→CEN,Warszawa,eyes open,alpha,-0.1265239740456962
R-ACC→R-SUP,SN→CEN,Warszawa,eyes open,alpha,0.11340660651767766
L-INS→L-ACC,SN→SN,Warszawa,eyes open,alpha,-0.15222804717197203
L-INS→R-ACC,SN→SN,Warszawa,eyes open,alpha,-0.04670672080544385
L-INS→R-INS,SN→SN,Warszawa,eyes open,alpha,0.06259150810171366
L-INS→L-IFG,SN→DMN,Warszawa,eyes open,alpha,-0.08689809848399332
L-INS→R-IFG,SN→CEN,Warszawa,eyes open,alpha,-0.06691926836262094
L-INS→L-mPFC,SN→DMN,Warszawa,eyes open,alpha,-0.07077267814675746
L-INS→R-mPFC,SN→DMN,Warszawa,eyes open,alpha,0.2192158488297984
L-INS→L-aSTG,SN→DMN,Warszawa,eyes open,alpha,-0.29923286722735176
L-INS→R-aSTG,SN→DMN,Warszawa,eyes open,alpha,0.07722891922269769
L-INS→L-PREC,SN→DMN,Warszawa,eyes open,alpha,-0.11042114255431855
L-INS→R-PREC,SN→DMN,Warszawa,eyes open,alpha,-0.10839865893364117
L-INS→L-ANG,SN→DMN,Warszawa,eyes open,alpha,0.07302366440319404
L-INS→R-ANG,SN→DMN,Warszawa,eyes open,alpha,0.14751502455445767
L-INS→L-SFG,SN→CEN,Warszawa,eyes open,alpha,-0.13070090262703568
L-INS→R-SFG,SN→CEN,Warszawa,eyes open,alpha,-0.0834823447475939
L-INS→L-pSTG,SN→CEN,Warszawa,eyes open,alpha,-0.29695933026258853
L-INS→R-pSTG,SN→CEN,Warszawa,eyes open,alpha,0.09826641259195248
L-INS→L-ITG,SN→CEN,Warszawa,eyes open,alpha,-0.18117167776221765
L-INS→R-ITG,SN→CEN,Warszawa,eyes open,alpha,-0.17187037583932327
L-INS→L-SUP,SN→CEN,Warszawa,eyes open,alpha,-0.2108641229049509
L-INS→R-SUP,SN→CEN,Warszawa,eyes open,alpha,-0.050834329806355535
R-INS→L-ACC,SN→SN,Warszawa,eyes open,alpha,0.14777849825451916
R-INS→R-ACC,SN→SN,Warszawa,eyes open,alpha,0.20291053775981338
R-INS→L-INS,SN→SN,Warszawa,eyes open,alpha,-0.0934134416108877
R-INS→L-IFG,SN→DMN,Warszawa,eyes open,alpha,-0.01632177277137096
R-INS→R-IFG,SN→CEN,Warszawa,eyes open,alpha,-0.23173719168854834
R-INS→L-mPFC,SN→DMN,Warszawa,eyes open,alpha,0.03361101825291441
R-INS→R-mPFC,SN→DMN,Warszawa,eyes open,alpha,0.08016322027791521
R-INS→L-aSTG,SN→DMN,Warszawa,eyes open,alpha,-0.02694618508006376
R-INS→R-aSTG,SN→DMN,Warszawa,eyes open,alpha,0.157485197087178
R-INS→L-PREC,SN→DMN,Warszawa,eyes open,alpha,0.11605573408620791
R-INS→R-PREC,SN→DMN,Warszawa,eyes open,alpha,0.09099144720592507
R-INS→L-ANG,SN→DMN,Warszawa,eyes open,alpha,0.16206911925752424
R-INS→R-ANG,SN→DMN,Warszawa,eyes open,alpha,0.11914893915846508
R-INS→L-SFG,SN→CEN,Warszawa,eyes open,alpha,0.10728167980222335
R-INS→R-SFG,SN→CEN,Warszawa,eyes open,alpha,0.0209980262782904
R-INS→L-pSTG,SN→CEN,Warszawa,eyes open,alpha,-0.058160754475175415
R-INS→R-pSTG,SN→CEN,Warszawa,eyes open,alpha,-0.10909576306818522
R-INS→L-ITG,SN→CEN,Warszawa,eyes open,alpha,-0.05748519483746936
R-INS→R-ITG,SN→CEN,Warszawa,eyes open,alpha,0.12181056387560667
R-INS→L-SUP,SN→CEN,Warszawa,eyes open,alpha,-0.00845831190563698
R-INS→R-SUP,SN→CEN,Warszawa,eyes open,alpha,0.316492782696271
L-IFG→L-ACC,DMN→SN,Warszawa,eyes open,alpha,-0.031553435235948044
L-IFG→R-ACC,DMN→SN,Warszawa,eyes open,alpha,-0.04461899272826662
L-IFG→L-INS,DMN→SN,Warszawa,eyes open,alpha,0.009295623485055545
L-IFG→R-INS,DMN→SN,Warszawa,eyes open,alpha,0.08153546486914183
L-IFG→R-IFG,DMN→CEN,Warszawa,eyes open,alpha,0.0
L-IFG→L-mPFC,DMN→DMN,Warszawa,eyes open,alpha,-0.15224961430146564
L-IFG→R-mPFC,DMN→DMN,Warszawa,eyes open,alpha,0.210051287313054
L-IFG→L-aSTG,DMN→DMN,Warszawa,eyes open,alpha,-0.011841636667891772
L-IFG→R-aSTG,DMN→DMN,Warszawa,eyes open,alpha,0.07524292749720726
L-IFG→L-PREC,DMN→DMN,Warszawa,eyes open,alpha,-0.036596252735569997
L-IFG→R-PREC,DMN→DMN,Warszawa,eyes open,alpha,0.034853574033876185
L-IFG→L-ANG,DMN→DMN,Warszawa,eyes open,alpha,0.11898398060871099
L-IFG→R-ANG,DMN→DMN,Warszawa,eyes open,alpha,0.23814800433492875
L-IFG→L-SFG,DMN→CEN,Warszawa,eyes open,alpha,-0.08443137991753312
L-IFG→R-SFG,DMN→CEN,Warszawa,eyes open,alpha,0.22097443601483469
L-IFG→L-pSTG,DMN→CEN,Warszawa,eyes open,alpha,-0.20299948573528753
L-IFG→R-pSTG,DMN→CEN,Warszawa,eyes open,alpha,0.1364871708088876
